Rain_Low,Rain_Med,Rain_High,Gust_Low,Gust_Med,Gust_High,Budget_Low,Budget_Med,Budget_High,Var_Efficient,Var_Inefficient,Super_Typhoon,Outcome_High_Deaths,Outcome_High_Damage,Outcome_High_Affected
0.5823529411764707,0.41764705882352926,0.0,0.6389351081530781,0.3610648918469219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8810240963855422,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,0.0,0.6680797581880439,0.7686633745594529,0.0
0.0,1.0,0.0,0.0,0.0,0.646153846153846,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8078506240731579,0.0
0.0,0.0,0.5721784776902887,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8034638554216867,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,1.0,0.39644343489212863,0.40494389389986224,0.539485522223484
0.435294117647059,0.564705882352941,0.0,0.0,0.0,0.9461538461538459,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8125696957375795,0.7700878737485359
0.0,0.0,0.872965879265092,0.0,0.47572815533980517,0.5242718446601948,1.0,0.0,0.0,1.0,0.0,1.0,0.3894521065329008,0.8077929470069206,0.9781620719389804
0.8719879518072288,0.0,0.0,0.0,0.0,0.9369230769230767,1.0,0.0,0.0,1.0,0.0,1.0,0.5929680710219338,0.7429963982521993,0.0
0.0,1.0,0.0,0.0,0.0,0.646153846153846,1.0,0.0,0.0,1.0,0.0,1.0,0.20775523905316454,0.0,0.7984846597184457
0.0,0.0,0.872965879265092,0.0,0.47572815533980517,0.5242718446601948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5721784776902887,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.11335012594458442,0.8866498740554156,0.9126455906821963,0.08735440931780368,0.0,0.29416573540688795,0.705834264593112,0.0,0.0,0.1854078259545279,0.0,0.4191552961070308,0.0,0.0
0.0,0.0,0.5034120734908135,0.26622296173044907,0.733777038269551,0.0,0.023047194769731657,0.9769528052302684,0.0,1.0,0.0,0.0,0.10855144213800395,0.0,0.0
